[description:"Salad" due:"1413356400" entry:"1416208179" imask:"14" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"667c3e51-e1b4-4c70-8950-6d628b321c29"]
[description:"Salad" due:"1413442800" entry:"1416208179" imask:"15" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"f8d0511d-c5a5-4724-8a5d-9822620f1a60"]
[description:"Salad" due:"1413529200" entry:"1416208179" imask:"16" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"33185443-396d-44f7-a0f5-4a203699d359"]
[description:"Salad" due:"1413615600" entry:"1416208179" imask:"17" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"231de4ef-5ea1-4bda-ad19-eec02484157c"]
[description:"Salad" due:"1413702000" entry:"1416208179" imask:"18" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"95db190f-1314-464c-a6c2-af16bcb33ef1"]
[description:"Salad" due:"1413788400" entry:"1416208179" imask:"19" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"b88a8e82-3ea8-487f-a55b-17adcce24ad4"]
[description:"Salad" due:"1413874800" entry:"1416208179" imask:"20" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"d8dd9b6a-cd84-4ab7-a3d9-0f453bf46448"]
[description:"Salad" due:"1413961200" entry:"1416208179" imask:"21" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"b2a5d7a9-60a8-4a80-af3d-f03c15a20b78"]
[description:"Salad" due:"1414047600" entry:"1416208179" imask:"22" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"07b4cd8d-fdb5-4a94-bbdd-b27414f6f963"]
[description:"Salad" due:"1414134000" entry:"1416208179" imask:"23" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"76039790-b714-4ed5-a794-7ce0bc1413e4"]
[description:"Salad" due:"1414220400" entry:"1416208179" imask:"24" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"b22b5d5e-e15a-48fb-b83d-6e01b9a94fa0"]
[description:"Salad" due:"1414306800" entry:"1416208179" imask:"25" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"8c7c8486-e3b5-421a-848f-60e6a50ca3bf"]
[description:"Salad" due:"1414393200" entry:"1416208179" imask:"26" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"5c129bcb-b711-41f3-ad43-995cbbcd7d90"]
[description:"Salad" due:"1414479600" entry:"1416208179" imask:"27" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"db5cd1be-f3f4-4230-8b40-5911ba986c02"]
[description:"Salad" due:"1414566000" entry:"1416208179" imask:"28" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"6df2be04-f03f-4e06-933a-e842b09f5042"]
[description:"Salad" due:"1414652400" entry:"1416208179" imask:"29" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"1ea0bee9-43ac-4fc3-8dae-d9ab3ccf1946"]
[description:"Salad" due:"1414738800" entry:"1416208179" imask:"30" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"363dbeb4-1ac5-47ad-8de3-be0194f59341"]
[description:"Salad" due:"1414825200" entry:"1416208179" imask:"31" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"db6fc4c6-a1ca-4936-9ec7-8a40d5d81377"]
[description:"Salad" due:"1414911600" entry:"1416208179" imask:"32" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"e849bfe1-4cd3-47b5-b95b-23f3a89155a7"]
[description:"Salad" due:"1414998000" entry:"1416208179" imask:"33" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"971778fc-ffac-4b95-80aa-3b673ffeaaee"]
[description:"Salad" due:"1415084400" entry:"1416208179" imask:"34" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"74dd256c-ac1b-46c1-a09f-dc595ca91336"]
[description:"Salad" due:"1415170800" entry:"1416208179" imask:"35" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"b68d5ad6-6e29-4216-9f0c-fd2c21400431"]
[description:"Salad" due:"1415257200" entry:"1416208179" imask:"36" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"a9ebb17b-f9e5-4076-b49f-21f9f8bbad10"]
[description:"Salad" due:"1415343600" entry:"1416208179" imask:"37" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"a0e963e3-6ebe-4b69-9186-1b926930f2fe"]
[description:"Salad" due:"1415430000" entry:"1416208179" imask:"38" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"cd02b280-9882-4d46-9a1c-9d34c009a51d"]
[description:"Salad" due:"1415516400" entry:"1416208179" imask:"39" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"b99fe158-40fe-4f03-8bbb-4f4d55d6ba8b"]
[description:"Salad" due:"1415602800" entry:"1416208179" imask:"40" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"7506694d-3967-4538-93c3-a9d271ace7d9"]
[description:"Salad" due:"1415689200" entry:"1416208179" imask:"41" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"94c9d904-5ec7-4d43-9ced-a1b4fc7df94b"]
[description:"Salad" due:"1415775600" entry:"1416208179" imask:"42" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"3be12b20-08b0-4e97-9da1-06b4851e72b1"]
[description:"Salad" due:"1415862000" entry:"1416208179" imask:"43" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"bb010b12-6caf-4733-8f82-03e1398a6640"]
[description:"Salad" due:"1415948400" entry:"1416208179" imask:"44" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"16c8d493-16c9-4d0f-9df5-29239d3dfdc3"]
[description:"Salad" due:"1416034800" entry:"1416208179" imask:"45" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"ac1e9b42-56bd-4df5-86a7-0686ba87c1a9"]
[description:"Salad" due:"1416121200" entry:"1416208179" imask:"46" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"be31f41f-9914-4339-b625-8df8c75497ae"]
[description:"Salad" due:"1416207600" entry:"1416208179" imask:"47" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"b40b76b1-008a-4c57-853d-093e73ab1f24"]
[description:"Salad" due:"1416294000" entry:"1416208179" imask:"48" modified:"1412354331" parent:"9103adaa-ab3d-41b9-8819-1787c339f146" recur:"daily" status:"pending" uuid:"443032b4-8400-4bb0-9238-c36baf61c5ac"]
[description:"Vacuum" due:"1413097200" entry:"1416208179" imask:"1" modified:"1412187372" parent:"053a60ac-280a-46ef-8693-8710f7e044ba" recur:"weekly" status:"pending" uuid:"7b101792-0536-4f41-9032-b0e1763fa117"]
[description:"Vacuum" due:"1413702000" entry:"1416208179" imask:"2" modified:"1412187372" parent:"053a60ac-280a-46ef-8693-8710f7e044ba" recur:"weekly" status:"pending" uuid:"5479fb9e-8092-4029-9825-881ce3ffb1c7"]
[description:"Vacuum" due:"1414306800" entry:"1416208179" imask:"3" modified:"1412187372" parent:"053a60ac-280a-46ef-8693-8710f7e044ba" recur:"weekly" status:"pending" uuid:"aa32374e-d689-4415-9dad-48d39b4e829d"]
[description:"Vacuum" due:"1414911600" entry:"1416208179" imask:"4" modified:"1412187372" parent:"053a60ac-280a-46ef-8693-8710f7e044ba" recur:"weekly" status:"pending" uuid:"c3cc3b41-db55-47c9-b8f6-74ee22b4853e"]
[description:"Vacuum" due:"1415516400" entry:"1416208179" imask:"5" modified:"1412187372" parent:"053a60ac-280a-46ef-8693-8710f7e044ba" recur:"weekly" status:"pending" uuid:"79dbd828-c213-407a-bf7b-52a526fcb52b"]
[description:"Vacuum" due:"1416121200" entry:"1416208179" imask:"6" modified:"1412187372" parent:"053a60ac-280a-46ef-8693-8710f7e044ba" recur:"weekly" status:"pending" uuid:"55af9d67-995c-47b8-ae78-741a9ba11042"]
[description:"Vacuum" due:"1416726000" entry:"1416208179" imask:"7" modified:"1412187372" parent:"053a60ac-280a-46ef-8693-8710f7e044ba" recur:"weekly" status:"pending" uuid:"7197cabd-c709-4e1d-84dc-71a72319c0b1"]
